"from","to","parent_action_type","action_type","mechanism_of_action","disease_efficacy","source","LINK_FUNCTION"
"C48007","HTR3A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 3a (5-HT3a) receptor antagonist",TRUE,"ChEMBL",-1
"C48008","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C48008","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C48009","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C48010","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C48011","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48011","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48012","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48013","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C48014","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48014","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48015","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C48021","ADRA1A","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRA1B","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRA1D","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRA2A","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRA2B","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRA2C","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRB1","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRB2","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48021","ADRB3","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48022","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C48023","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C48024","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C48026","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C48027","NR3C1","POSITIVE MODULATOR","AGONIST","Glucocorticoid receptor agonist",TRUE,"ChEMBL",1
"C48029","ALDH5A1","NEGATIVE MODULATOR","INHIBITOR","Succinate semialdehyde dehydrogenase inhibitor",TRUE,"ChEMBL",-1
"C48031","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C48031","HTR2A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2a (5-HT2a) receptor antagonist",TRUE,"ChEMBL",-1
"C48031","HTR2C","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2c (5-HT2c) receptor antagonist",TRUE,"ChEMBL",-1
"C48032","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C48032","HTR2A","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2a (5-HT2a) receptor antagonist",TRUE,"ChEMBL",-1
"C48032","HTR2C","NEGATIVE MODULATOR","ANTAGONIST","Serotonin 2c (5-HT2c) receptor antagonist",TRUE,"ChEMBL",-1
"C48194","VDR","POSITIVE MODULATOR","AGONIST","Vitamin D receptor agonist",TRUE,"ChEMBL",1
"C482","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor agonist",TRUE,"ChEMBL",1
"C482","ESR2","POSITIVE MODULATOR","AGONIST","Estrogen receptor agonist",TRUE,"ChEMBL",1
"C48369","EGFR","NEGATIVE MODULATOR","INHIBITOR","Epidermal growth factor receptor erbB1 inhibitor",TRUE,"ChEMBL",-1
"C48369","ERBB2","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-2 inhibitor",TRUE,"ChEMBL",-1
"C48369","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor 1 inhibitor",TRUE,"ChEMBL",-1
"C48369","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor 2 inhibitor",TRUE,"ChEMBL",-1
"C48374","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","FLT4","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","KIT","NEGATIVE MODULATOR","INHIBITOR","Stem cell growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","PDGFRA","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","PDGFRB","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48374","RET","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase receptor RET inhibitor",TRUE,"ChEMBL",-1
"C48378","ABL1","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase ABL inhibitor",TRUE,"ChEMBL",-1
"C48378","SRC","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase SRC inhibitor",TRUE,"ChEMBL",-1
"C48379","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48379","FLT4","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48379","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48379","KIT","NEGATIVE MODULATOR","INHIBITOR","Stem cell growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48379","PDGFRA","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48379","PDGFRB","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48380","EGFR","NEGATIVE MODULATOR","INHIBITOR","Epidermal growth factor receptor erbB1 inhibitor",TRUE,"ChEMBL",-1
"C48380","ERBB2","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-2 inhibitor",TRUE,"ChEMBL",-1
"C48380","ERBB4","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-4 inhibitor",TRUE,"ChEMBL",-1
"C48385","GNRHR","NEGATIVE MODULATOR","ANTAGONIST","Gonadotropin-releasing hormone receptor antagonist",TRUE,"ChEMBL",-1
"C48386","C5","NEGATIVE MODULATOR","INHIBITOR","Complement C5 inhibitor",TRUE,"ChEMBL",-1
"C48387","FKBP1A","NEGATIVE MODULATOR","INHIBITOR","FK506-binding protein 1A inhibitor",TRUE,"ChEMBL",-1
"C48397","PTGIR","POSITIVE MODULATOR","AGONIST","Prostanoid IP receptor agonist",TRUE,"ChEMBL",1
"C484","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor alpha agonist",TRUE,"ChEMBL",1
"C48401","HSP90AA1","NEGATIVE MODULATOR","INHIBITOR","Heat shock protein HSP90 inhibitor",TRUE,"ChEMBL",-1
"C48401","HSP90AB1","NEGATIVE MODULATOR","INHIBITOR","Heat shock protein HSP90 inhibitor",TRUE,"ChEMBL",-1
"C48402","FLT3","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase receptor FLT3 inhibitor",TRUE,"ChEMBL",-1
"C48402","JAK2","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase JAK2 inhibitor",TRUE,"ChEMBL",-1
"C48402","NTRK1","NEGATIVE MODULATOR","INHIBITOR","Nerve growth factor receptor Trk-A inhibitor",TRUE,"ChEMBL",-1
"C48402","NTRK2","NEGATIVE MODULATOR","INHIBITOR","Neurotrophic tyrosine kinase receptor type 2 inhibitor",TRUE,"ChEMBL",-1
"C48402","NTRK3","NEGATIVE MODULATOR","INHIBITOR","NT-3 growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48402","RET","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase receptor RET inhibitor",TRUE,"ChEMBL",-1
"C48404","FLT3","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase receptor FLT3 inhibitor",TRUE,"ChEMBL",-1
"C48404","KIT","NEGATIVE MODULATOR","INHIBITOR","Stem cell growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48404","PDGFRB","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor beta inhibitor",TRUE,"ChEMBL",-1
"C48405","CD40","NEGATIVE MODULATOR","ANTAGONIST","Tumor necrosis factor receptor superfamily member 5 antagonist",TRUE,"ChEMBL",-1
"C48406","MS4A1","OTHER","BINDING AGENT","B-lymphocyte antigen CD20 binding agent",TRUE,"ChEMBL",0
"C48407","AFP","OTHER","BINDING AGENT","Alpha-fetoprotein binding agent",TRUE,"ChEMBL",0
"C48422","EPOR","POSITIVE MODULATOR","AGONIST","Erythropoietin receptor agonist",TRUE,"ChEMBL",1
"C48426","ITGA5","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-5/beta-1 antagonist",TRUE,"ChEMBL",-1
"C48426","ITGB1","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-5/beta-1 antagonist",TRUE,"ChEMBL",-1
"C48427","TUBA1A","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBA1B","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBA1C","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBA3E","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBA4A","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB1","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB2A","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB2B","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB3","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB4A","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB4B","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB6","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48427","TUBB8","OTHER","STABILISER","Tubulin stabiliser",TRUE,"ChEMBL",0
"C48428","AFP","OTHER","BINDING AGENT","Alpha-fetoprotein binding agent",TRUE,"ChEMBL",0
"C48429","MUC5AC","OTHER","BINDING AGENT","Mucin-5AC binding agent",TRUE,"ChEMBL",0
"C48430","EDNRA","NEGATIVE MODULATOR","ANTAGONIST","Endothelin receptor ET-A antagonist",TRUE,"ChEMBL",-1
"C485","SLC12A1","NEGATIVE MODULATOR","INHIBITOR","Sodium-(potassium)-chloride cotransporter 2 inhibitor",TRUE,"ChEMBL",-1
"C486","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor alpha agonist",TRUE,"ChEMBL",1
"C48636","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48636","FLT4","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48636","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C48646","ADRA1A","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRA1B","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRA1D","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRA2A","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRA2B","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRA2C","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRB1","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRB2","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48646","ADRB3","POSITIVE MODULATOR","AGONIST","Adrenergic receptor agonist",TRUE,"ChEMBL",1
"C48812","HDAC1","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC10","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC11","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC2","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC3","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC4","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC5","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC6","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC7","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC8","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C48812","HDAC9","NEGATIVE MODULATOR","INHIBITOR","Histone deacetylase inhibitor",TRUE,"ChEMBL",-1
"C49061","MTOR","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase mTOR inhibitor",TRUE,"ChEMBL",-1
"C49084","TERT","NEGATIVE MODULATOR","INHIBITOR","Telomerase reverse transcriptase inhibitor",TRUE,"ChEMBL",-1
"C49085","CTLA4","NEGATIVE MODULATOR","INHIBITOR","Cytotoxic T-lymphocyte protein 4 inhibitor",TRUE,"ChEMBL",-1
"C49090","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49090","FLT4","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49090","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49090","KIT","NEGATIVE MODULATOR","INHIBITOR","Stem cell growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49090","PDGFRA","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49090","PDGFRB","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C49091","PLK1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PLK1 inhibitor",TRUE,"ChEMBL",-1
"C49094","EGFR","NEGATIVE MODULATOR","INHIBITOR","Epidermal growth factor receptor erbB1 inhibitor",TRUE,"ChEMBL",-1
"C49094","ERBB2","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-2 inhibitor",TRUE,"ChEMBL",-1
"C49094","ERBB4","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-4 inhibitor",TRUE,"ChEMBL",-1
"C49095","MAPK10","NEGATIVE MODULATOR","INHIBITOR","c-Jun N-terminal kinase 3 inhibitor",TRUE,"ChEMBL",-1
"C49095","MAPK8","NEGATIVE MODULATOR","INHIBITOR","c-Jun N-terminal kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C49095","MAPK9","NEGATIVE MODULATOR","INHIBITOR","c-Jun N-terminal kinase 2 inhibitor",TRUE,"ChEMBL",-1
"C49096","OPRM1","NEGATIVE MODULATOR","ANTAGONIST","Mu opioid receptor antagonist",TRUE,"ChEMBL",-1
"C491","TOP2A","NEGATIVE MODULATOR","INHIBITOR","DNA topoisomerase II inhibitor|DNA topoisomerase II alpha inhibitor",TRUE,"ChEMBL",-1
"C491","TOP2B","NEGATIVE MODULATOR","INHIBITOR","DNA topoisomerase II inhibitor",TRUE,"ChEMBL",-1
"C49173","TACR1","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 1 receptor antagonist",TRUE,"ChEMBL",-1
"C49176","CCND1","NEGATIVE MODULATOR","INHIBITOR","Cyclin-dependent kinase 4/cyclin D1 inhibitor|CDK6/cyclin D1 inhibitor",TRUE,"ChEMBL",-1
"C49176","CDK4","NEGATIVE MODULATOR","INHIBITOR","Cyclin-dependent kinase 4/cyclin D1 inhibitor",TRUE,"ChEMBL",-1
"C49176","CDK6","NEGATIVE MODULATOR","INHIBITOR","CDK6/cyclin D1 inhibitor",TRUE,"ChEMBL",-1
"C49181","IMPDH1","NEGATIVE MODULATOR","INHIBITOR","Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor",TRUE,"ChEMBL",-1
"C49181","IMPDH2","NEGATIVE MODULATOR","INHIBITOR","Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor",TRUE,"ChEMBL",-1
"C49182","TLR9","POSITIVE MODULATOR","AGONIST","Toll-like receptor 9 agonist",TRUE,"ChEMBL",1
"C49234","CSF3R","POSITIVE MODULATOR","AGONIST","Granulocyte colony stimulating factor receptor agonist",TRUE,"ChEMBL",1
"C494","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C499","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel protein type V alpha subunit blocker",TRUE,"ChEMBL",-1
"C504","TYMS","NEGATIVE MODULATOR","INHIBITOR","Thymidylate synthase inhibitor",TRUE,"ChEMBL",-1
"C505","TYMS","NEGATIVE MODULATOR","INHIBITOR","Thymidylate synthase inhibitor",TRUE,"ChEMBL",-1
"C506","SLC6A4","NEGATIVE MODULATOR","INHIBITOR","Serotonin transporter inhibitor",TRUE,"ChEMBL",-1
"C507","AR","POSITIVE MODULATOR","AGONIST","Androgen Receptor agonist",TRUE,"ChEMBL",1
"C508","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C508","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C509","AR","NEGATIVE MODULATOR","ANTAGONIST","Androgen Receptor antagonist",TRUE,"ChEMBL",-1
"C513","TYMS","NEGATIVE MODULATOR","INHIBITOR","Thymidylate synthase inhibitor",TRUE,"ChEMBL",-1
"C515","SLC12A1","NEGATIVE MODULATOR","INHIBITOR","Sodium-(potassium)-chloride cotransporter 2 inhibitor",TRUE,"ChEMBL",-1
"C520","GCGR","POSITIVE MODULATOR","AGONIST","Glucagon receptor agonist",TRUE,"ChEMBL",1
"C52182","CDK1","NEGATIVE MODULATOR","INHIBITOR","Cyclin-dependent kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C52182","CDK2","NEGATIVE MODULATOR","INHIBITOR","Cyclin-dependent kinase 2 inhibitor",TRUE,"ChEMBL",-1
"C52182","CDK4","NEGATIVE MODULATOR","INHIBITOR","Cyclin-dependent kinase 4 inhibitor",TRUE,"ChEMBL",-1
"C52183","MPL","POSITIVE MODULATOR","AGONIST","Thrombopoietin receptor agonist",TRUE,"ChEMBL",1
"C52185","ITGA5","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-5/beta-1 antagonist",TRUE,"ChEMBL",-1
"C52185","ITGAV","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-V/beta-3 antagonist",TRUE,"ChEMBL",-1
"C52185","ITGB1","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-5/beta-1 antagonist",TRUE,"ChEMBL",-1
"C52185","ITGB3","NEGATIVE MODULATOR","ANTAGONIST","Integrin alpha-V/beta-3 antagonist",TRUE,"ChEMBL",-1
"C52186","IL2RA","NEGATIVE MODULATOR","INHIBITOR","Interleukin-2 receptor inhibitor",TRUE,"ChEMBL",-1
"C52186","IL2RB","NEGATIVE MODULATOR","INHIBITOR","Interleukin-2 receptor inhibitor",TRUE,"ChEMBL",-1
"C52186","IL2RG","NEGATIVE MODULATOR","INHIBITOR","Interleukin-2 receptor inhibitor",TRUE,"ChEMBL",-1
"C52187","IGF1R","NEGATIVE MODULATOR","ANTAGONIST","Insulin-like growth factor I receptor antagonist",TRUE,"ChEMBL",-1
"C52188","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase-2 inhibitor",TRUE,"ChEMBL",-1
"C52195","MAP2K1","NEGATIVE MODULATOR","INHIBITOR","Dual specificity mitogen-activated protein kinase kinase 1 inhibitor",TRUE,"ChEMBL",-1
"C52195","MAP2K2","NEGATIVE MODULATOR","INHIBITOR","Dual specificity mitogen-activated protein kinase kinase 2 inhibitor",TRUE,"ChEMBL",-1
